k_subset,language,category,count,language_resource_tier
1,Hungarian,Controlled/Regulated Substances,3,low
1,Hungarian,Copyright/Trademark/Plagiarism,3,low
1,Hungarian,Criminal Planning/Confessions,3,low
1,Hungarian,Fraud/Deception,3,low
1,Hungarian,Guns and Illegal Weapons,3,low
1,Hungarian,Harassment,3,low
1,Hungarian,Hate/Identity Hate,3,low
1,Hungarian,High Risk Gov Decision Making,3,low
1,Hungarian,Illegal Activity,1,low
1,Hungarian,Malware,3,low
1,Hungarian,PII/Privacy,3,low
1,Hungarian,Political/Misinformation/Conspiracy,3,low
1,Hungarian,Profanity,3,low
1,Hungarian,Sexual,3,low
1,Hungarian,Sexual (minor),3,low
1,Hungarian,Suicide and Self Harm,3,low
1,Hungarian,Threat,3,low
1,Hungarian,Unauthorized Advice,3,low
1,Hungarian,Violence,3,low
1,Icelandic,Controlled/Regulated Substances,3,low
1,Icelandic,Copyright/Trademark/Plagiarism,3,low
1,Icelandic,Criminal Planning/Confessions,3,low
1,Icelandic,Fraud/Deception,3,low
1,Icelandic,Guns and Illegal Weapons,3,low
1,Icelandic,Harassment,3,low
1,Icelandic,Hate/Identity Hate,3,low
1,Icelandic,High Risk Gov Decision Making,2,low
1,Icelandic,Illegal Activity,1,low
1,Icelandic,Malware,2,low
1,Icelandic,PII/Privacy,3,low
1,Icelandic,Political/Misinformation/Conspiracy,3,low
1,Icelandic,Profanity,3,low
1,Icelandic,Sexual,3,low
1,Icelandic,Sexual (minor),3,low
1,Icelandic,Suicide and Self Harm,3,low
1,Icelandic,Threat,2,low
1,Icelandic,Unauthorized Advice,3,low
1,Icelandic,Violence,3,low
1,Igbo,Controlled/Regulated Substances,4,low
1,Igbo,Copyright/Trademark/Plagiarism,4,low
1,Igbo,Criminal Planning/Confessions,4,low
1,Igbo,Fraud/Deception,4,low
1,Igbo,Guns and Illegal Weapons,4,low
1,Igbo,Harassment,4,low
1,Igbo,Hate/Identity Hate,4,low
1,Igbo,High Risk Gov Decision Making,2,low
1,Igbo,Illegal Activity,1,low
1,Igbo,Malware,3,low
1,Igbo,PII/Privacy,4,low
1,Igbo,Political/Misinformation/Conspiracy,4,low
1,Igbo,Profanity,4,low
1,Igbo,Sexual,4,low
1,Igbo,Sexual (minor),2,low
1,Igbo,Suicide and Self Harm,4,low
1,Igbo,Threat,3,low
1,Igbo,Unauthorized Advice,2,low
1,Igbo,Violence,4,low
1,Indonesian,Controlled/Regulated Substances,3,medium
1,Indonesian,Copyright/Trademark/Plagiarism,3,medium
1,Indonesian,Criminal Planning/Confessions,3,medium
1,Indonesian,Fraud/Deception,3,medium
1,Indonesian,Guns and Illegal Weapons,3,medium
1,Indonesian,Harassment,3,medium
1,Indonesian,Hate/Identity Hate,3,medium
1,Indonesian,High Risk Gov Decision Making,3,medium
1,Indonesian,Illegal Activity,1,medium
1,Indonesian,Malware,3,medium
1,Indonesian,PII/Privacy,3,medium
1,Indonesian,Political/Misinformation/Conspiracy,3,medium
1,Indonesian,Profanity,3,medium
1,Indonesian,Sexual,3,medium
1,Indonesian,Sexual (minor),3,medium
1,Indonesian,Suicide and Self Harm,3,medium
1,Indonesian,Threat,3,medium
1,Indonesian,Unauthorized Advice,3,medium
1,Indonesian,Violence,3,medium
1,Irish,Controlled/Regulated Substances,3,low
1,Irish,Copyright/Trademark/Plagiarism,3,low
1,Irish,Criminal Planning/Confessions,3,low
1,Irish,Fraud/Deception,3,low
1,Irish,Guns and Illegal Weapons,3,low
1,Irish,Harassment,3,low
1,Irish,Hate/Identity Hate,3,low
1,Irish,High Risk Gov Decision Making,3,low
1,Irish,Illegal Activity,1,low
1,Irish,Malware,3,low
1,Irish,PII/Privacy,3,low
1,Irish,Political/Misinformation/Conspiracy,3,low
1,Irish,Profanity,3,low
1,Irish,Sexual,3,low
1,Irish,Sexual (minor),3,low
1,Irish,Suicide and Self Harm,3,low
1,Irish,Threat,3,low
1,Irish,Unauthorized Advice,3,low
1,Irish,Violence,3,low
1,Italian,Controlled/Regulated Substances,3,high
1,Italian,Copyright/Trademark/Plagiarism,3,high
1,Italian,Criminal Planning/Confessions,3,high
1,Italian,Fraud/Deception,3,high
1,Italian,Guns and Illegal Weapons,3,high
1,Italian,Harassment,3,high
1,Italian,Hate/Identity Hate,3,high
1,Italian,High Risk Gov Decision Making,3,high
1,Italian,Illegal Activity,1,high
1,Italian,Malware,3,high
1,Italian,PII/Privacy,3,high
1,Italian,Political/Misinformation/Conspiracy,3,high
1,Italian,Profanity,3,high
1,Italian,Sexual,3,high
1,Italian,Sexual (minor),3,high
1,Italian,Suicide and Self Harm,3,high
1,Italian,Threat,3,high
1,Italian,Unauthorized Advice,3,high
1,Italian,Violence,3,high
1,Japanese,Controlled/Regulated Substances,3,high
1,Japanese,Copyright/Trademark/Plagiarism,3,high
1,Japanese,Criminal Planning/Confessions,3,high
1,Japanese,Fraud/Deception,3,high
1,Japanese,Guns and Illegal Weapons,3,high
1,Japanese,Harassment,3,high
1,Japanese,Hate/Identity Hate,3,high
1,Japanese,High Risk Gov Decision Making,2,high
1,Japanese,Illegal Activity,1,high
1,Japanese,Malware,2,high
1,Japanese,PII/Privacy,3,high
1,Japanese,Political/Misinformation/Conspiracy,3,high
1,Japanese,Profanity,3,high
1,Japanese,Sexual,3,high
1,Japanese,Sexual (minor),2,high
1,Japanese,Suicide and Self Harm,3,high
1,Japanese,Threat,1,high
1,Japanese,Unauthorized Advice,2,high
1,Japanese,Violence,3,high
1,Javanese,Controlled/Regulated Substances,3,low
1,Javanese,Copyright/Trademark/Plagiarism,3,low
1,Javanese,Criminal Planning/Confessions,3,low
1,Javanese,Fraud/Deception,3,low
1,Javanese,Guns and Illegal Weapons,3,low
1,Javanese,Harassment,3,low
1,Javanese,Hate/Identity Hate,3,low
1,Javanese,High Risk Gov Decision Making,3,low
1,Javanese,Illegal Activity,1,low
1,Javanese,Malware,2,low
1,Javanese,PII/Privacy,3,low
1,Javanese,Political/Misinformation/Conspiracy,3,low
1,Javanese,Profanity,3,low
1,Javanese,Sexual,3,low
1,Javanese,Sexual (minor),2,low
1,Javanese,Suicide and Self Harm,3,low
1,Javanese,Threat,3,low
1,Javanese,Unauthorized Advice,3,low
1,Javanese,Violence,3,low
1,Kannada,Controlled/Regulated Substances,3,low
1,Kannada,Copyright/Trademark/Plagiarism,3,low
1,Kannada,Criminal Planning/Confessions,3,low
1,Kannada,Fraud/Deception,3,low
1,Kannada,Guns and Illegal Weapons,3,low
1,Kannada,Harassment,3,low
1,Kannada,Hate/Identity Hate,3,low
1,Kannada,High Risk Gov Decision Making,3,low
1,Kannada,Illegal Activity,1,low
1,Kannada,Malware,3,low
1,Kannada,PII/Privacy,3,low
1,Kannada,Political/Misinformation/Conspiracy,3,low
1,Kannada,Profanity,3,low
1,Kannada,Sexual,3,low
1,Kannada,Sexual (minor),3,low
1,Kannada,Suicide and Self Harm,3,low
1,Kannada,Threat,3,low
1,Kannada,Unauthorized Advice,3,low
1,Kannada,Violence,3,low
1,Kazakh,Controlled/Regulated Substances,3,low
1,Kazakh,Copyright/Trademark/Plagiarism,3,low
1,Kazakh,Criminal Planning/Confessions,3,low
1,Kazakh,Fraud/Deception,3,low
1,Kazakh,Guns and Illegal Weapons,3,low
1,Kazakh,Harassment,3,low
1,Kazakh,Hate/Identity Hate,3,low
1,Kazakh,High Risk Gov Decision Making,2,low
1,Kazakh,Illegal Activity,1,low
1,Kazakh,Malware,3,low
1,Kazakh,PII/Privacy,3,low
1,Kazakh,Political/Misinformation/Conspiracy,3,low
1,Kazakh,Profanity,3,low
1,Kazakh,Sexual,3,low
1,Kazakh,Sexual (minor),2,low
1,Kazakh,Suicide and Self Harm,3,low
1,Kazakh,Threat,2,low
1,Kazakh,Unauthorized Advice,3,low
1,Kazakh,Violence,3,low
1,Khmer,Controlled/Regulated Substances,3,low
1,Khmer,Copyright/Trademark/Plagiarism,3,low
1,Khmer,Criminal Planning/Confessions,3,low
1,Khmer,Fraud/Deception,3,low
1,Khmer,Guns and Illegal Weapons,3,low
1,Khmer,Harassment,3,low
1,Khmer,Hate/Identity Hate,3,low
1,Khmer,High Risk Gov Decision Making,3,low
1,Khmer,Illegal Activity,1,low
1,Khmer,Malware,3,low
1,Khmer,PII/Privacy,3,low
1,Khmer,Political/Misinformation/Conspiracy,3,low
1,Khmer,Profanity,3,low
1,Khmer,Sexual,3,low
1,Khmer,Sexual (minor),2,low
1,Khmer,Suicide and Self Harm,3,low
1,Khmer,Threat,3,low
1,Khmer,Unauthorized Advice,3,low
1,Khmer,Violence,3,low
1,Korean,Controlled/Regulated Substances,3,high
1,Korean,Copyright/Trademark/Plagiarism,3,high
1,Korean,Criminal Planning/Confessions,3,high
1,Korean,Fraud/Deception,3,high
1,Korean,Guns and Illegal Weapons,3,high
1,Korean,Harassment,3,high
1,Korean,Hate/Identity Hate,3,high
1,Korean,High Risk Gov Decision Making,1,high
1,Korean,Illegal Activity,1,high
1,Korean,Malware,3,high
1,Korean,PII/Privacy,3,high
1,Korean,Political/Misinformation/Conspiracy,3,high
1,Korean,Profanity,3,high
1,Korean,Sexual,3,high
1,Korean,Sexual (minor),2,high
1,Korean,Suicide and Self Harm,3,high
1,Korean,Threat,3,high
1,Korean,Unauthorized Advice,2,high
1,Korean,Violence,3,high
1,Kyrgyz,Controlled/Regulated Substances,3,low
1,Kyrgyz,Copyright/Trademark/Plagiarism,2,low
1,Kyrgyz,Criminal Planning/Confessions,3,low
1,Kyrgyz,Fraud/Deception,3,low
1,Kyrgyz,Guns and Illegal Weapons,3,low
1,Kyrgyz,Harassment,3,low
1,Kyrgyz,Hate/Identity Hate,3,low
1,Kyrgyz,High Risk Gov Decision Making,2,low
1,Kyrgyz,Illegal Activity,1,low
1,Kyrgyz,Malware,3,low
1,Kyrgyz,PII/Privacy,3,low
1,Kyrgyz,Political/Misinformation/Conspiracy,3,low
1,Kyrgyz,Profanity,3,low
1,Kyrgyz,Sexual,3,low
1,Kyrgyz,Sexual (minor),2,low
1,Kyrgyz,Suicide and Self Harm,3,low
1,Kyrgyz,Threat,2,low
1,Kyrgyz,Unauthorized Advice,3,low
1,Kyrgyz,Violence,3,low
1,Lao,Controlled/Regulated Substances,3,low
1,Lao,Copyright/Trademark/Plagiarism,3,low
1,Lao,Criminal Planning/Confessions,3,low
1,Lao,Fraud/Deception,3,low
1,Lao,Guns and Illegal Weapons,3,low
1,Lao,Harassment,3,low
1,Lao,Hate/Identity Hate,3,low
1,Lao,High Risk Gov Decision Making,2,low
1,Lao,Illegal Activity,1,low
1,Lao,Malware,2,low
1,Lao,PII/Privacy,3,low
1,Lao,Political/Misinformation/Conspiracy,3,low
1,Lao,Profanity,3,low
1,Lao,Sexual,3,low
1,Lao,Sexual (minor),3,low
1,Lao,Suicide and Self Harm,3,low
1,Lao,Threat,3,low
1,Lao,Unauthorized Advice,2,low
1,Lao,Violence,3,low
1,Latvian,Controlled/Regulated Substances,3,low
1,Latvian,Copyright/Trademark/Plagiarism,3,low
1,Latvian,Criminal Planning/Confessions,3,low
1,Latvian,Fraud/Deception,3,low
1,Latvian,Guns and Illegal Weapons,3,low
1,Latvian,Harassment,3,low
1,Latvian,Hate/Identity Hate,3,low
1,Latvian,High Risk Gov Decision Making,3,low
1,Latvian,Illegal Activity,1,low
1,Latvian,Malware,2,low
1,Latvian,PII/Privacy,3,low
1,Latvian,Political/Misinformation/Conspiracy,3,low
1,Latvian,Profanity,3,low
1,Latvian,Sexual,3,low
1,Latvian,Sexual (minor),2,low
1,Latvian,Suicide and Self Harm,3,low
1,Latvian,Threat,3,low
1,Latvian,Unauthorized Advice,3,low
1,Latvian,Violence,3,low
1,Lingala,Controlled/Regulated Substances,4,low
1,Lingala,Copyright/Trademark/Plagiarism,4,low
1,Lingala,Criminal Planning/Confessions,4,low
1,Lingala,Fraud/Deception,4,low
1,Lingala,Guns and Illegal Weapons,4,low
1,Lingala,Harassment,4,low
1,Lingala,Hate/Identity Hate,4,low
1,Lingala,High Risk Gov Decision Making,2,low
1,Lingala,Illegal Activity,1,low
1,Lingala,Malware,3,low
1,Lingala,PII/Privacy,4,low
1,Lingala,Political/Misinformation/Conspiracy,4,low
1,Lingala,Profanity,4,low
1,Lingala,Sexual,4,low
1,Lingala,Sexual (minor),2,low
1,Lingala,Suicide and Self Harm,4,low
1,Lingala,Threat,3,low
1,Lingala,Unauthorized Advice,3,low
1,Lingala,Violence,4,low
1,Lithuanian,Controlled/Regulated Substances,3,low
1,Lithuanian,Copyright/Trademark/Plagiarism,2,low
1,Lithuanian,Criminal Planning/Confessions,3,low
1,Lithuanian,Fraud/Deception,3,low
1,Lithuanian,Guns and Illegal Weapons,3,low
1,Lithuanian,Harassment,3,low
1,Lithuanian,Hate/Identity Hate,3,low
1,Lithuanian,High Risk Gov Decision Making,3,low
1,Lithuanian,Illegal Activity,1,low
1,Lithuanian,Malware,3,low
1,Lithuanian,PII/Privacy,3,low
1,Lithuanian,Political/Misinformation/Conspiracy,3,low
1,Lithuanian,Profanity,3,low
1,Lithuanian,Sexual,3,low
1,Lithuanian,Sexual (minor),3,low
1,Lithuanian,Suicide and Self Harm,3,low
1,Lithuanian,Threat,3,low
1,Lithuanian,Unauthorized Advice,3,low
1,Lithuanian,Violence,3,low
1,Luo,Controlled/Regulated Substances,4,low
1,Luo,Copyright/Trademark/Plagiarism,3,low
1,Luo,Criminal Planning/Confessions,4,low
1,Luo,Fraud/Deception,4,low
1,Luo,Guns and Illegal Weapons,4,low
1,Luo,Harassment,4,low
1,Luo,Hate/Identity Hate,4,low
1,Luo,High Risk Gov Decision Making,2,low
1,Luo,Illegal Activity,1,low
1,Luo,Malware,2,low
1,Luo,PII/Privacy,4,low
1,Luo,Political/Misinformation/Conspiracy,4,low
1,Luo,Profanity,4,low
1,Luo,Sexual,4,low
1,Luo,Sexual (minor),2,low
1,Luo,Suicide and Self Harm,4,low
1,Luo,Threat,2,low
1,Luo,Unauthorized Advice,2,low
1,Luo,Violence,4,low
1,Luxembourgish,Controlled/Regulated Substances,4,low
1,Luxembourgish,Copyright/Trademark/Plagiarism,4,low
1,Luxembourgish,Criminal Planning/Confessions,4,low
1,Luxembourgish,Fraud/Deception,4,low
1,Luxembourgish,Guns and Illegal Weapons,4,low
1,Luxembourgish,Harassment,4,low
1,Luxembourgish,Hate/Identity Hate,4,low
1,Luxembourgish,High Risk Gov Decision Making,3,low
1,Luxembourgish,Illegal Activity,1,low
1,Luxembourgish,Malware,4,low
1,Luxembourgish,PII/Privacy,4,low
1,Luxembourgish,Political/Misinformation/Conspiracy,4,low
1,Luxembourgish,Profanity,4,low
1,Luxembourgish,Sexual,4,low
1,Luxembourgish,Sexual (minor),4,low
1,Luxembourgish,Suicide and Self Harm,4,low
1,Luxembourgish,Threat,4,low
1,Luxembourgish,Unauthorized Advice,3,low
1,Luxembourgish,Violence,4,low
1,Macedonian,Controlled/Regulated Substances,3,low
1,Macedonian,Copyright/Trademark/Plagiarism,3,low
1,Macedonian,Criminal Planning/Confessions,3,low
1,Macedonian,Fraud/Deception,3,low
1,Macedonian,Guns and Illegal Weapons,3,low
1,Macedonian,Harassment,3,low
1,Macedonian,Hate/Identity Hate,3,low
1,Macedonian,High Risk Gov Decision Making,2,low
1,Macedonian,Illegal Activity,1,low
1,Macedonian,Malware,3,low
1,Macedonian,PII/Privacy,3,low
1,Macedonian,Political/Misinformation/Conspiracy,3,low
1,Macedonian,Profanity,3,low
1,Macedonian,Sexual,3,low
1,Macedonian,Sexual (minor),2,low
1,Macedonian,Suicide and Self Harm,3,low
1,Macedonian,Threat,3,low
1,Macedonian,Unauthorized Advice,3,low
1,Macedonian,Violence,3,low
1,Malay,Controlled/Regulated Substances,3,medium
1,Malay,Copyright/Trademark/Plagiarism,3,medium
1,Malay,Criminal Planning/Confessions,3,medium
1,Malay,Fraud/Deception,3,medium
1,Malay,Guns and Illegal Weapons,3,medium
1,Malay,Harassment,3,medium
1,Malay,Hate/Identity Hate,3,medium
1,Malay,High Risk Gov Decision Making,3,medium
1,Malay,Illegal Activity,1,medium
1,Malay,Malware,3,medium
1,Malay,PII/Privacy,3,medium
1,Malay,Political/Misinformation/Conspiracy,3,medium
1,Malay,Profanity,3,medium
1,Malay,Sexual,3,medium
1,Malay,Sexual (minor),3,medium
1,Malay,Suicide and Self Harm,3,medium
1,Malay,Threat,3,medium
1,Malay,Unauthorized Advice,3,medium
1,Malay,Violence,3,medium
1,Malayalam,Controlled/Regulated Substances,3,low
1,Malayalam,Copyright/Trademark/Plagiarism,3,low
1,Malayalam,Criminal Planning/Confessions,3,low
1,Malayalam,Fraud/Deception,3,low
1,Malayalam,Guns and Illegal Weapons,3,low
1,Malayalam,Harassment,3,low
1,Malayalam,Hate/Identity Hate,3,low
1,Malayalam,High Risk Gov Decision Making,2,low
1,Malayalam,Illegal Activity,1,low
1,Malayalam,Malware,3,low
1,Malayalam,PII/Privacy,3,low
1,Malayalam,Political/Misinformation/Conspiracy,3,low
1,Malayalam,Profanity,3,low
1,Malayalam,Sexual,3,low
1,Malayalam,Sexual (minor),2,low
1,Malayalam,Suicide and Self Harm,3,low
1,Malayalam,Threat,3,low
1,Malayalam,Unauthorized Advice,3,low
1,Malayalam,Violence,3,low
1,Maltese,Controlled/Regulated Substances,4,low
1,Maltese,Copyright/Trademark/Plagiarism,4,low
1,Maltese,Criminal Planning/Confessions,4,low
1,Maltese,Fraud/Deception,4,low
1,Maltese,Guns and Illegal Weapons,4,low
1,Maltese,Harassment,4,low
1,Maltese,Hate/Identity Hate,4,low
1,Maltese,High Risk Gov Decision Making,4,low
1,Maltese,Illegal Activity,1,low
1,Maltese,Malware,4,low
1,Maltese,PII/Privacy,4,low
1,Maltese,Political/Misinformation/Conspiracy,4,low
1,Maltese,Profanity,4,low
1,Maltese,Sexual,4,low
1,Maltese,Sexual (minor),3,low
1,Maltese,Suicide and Self Harm,4,low
1,Maltese,Threat,3,low
1,Maltese,Unauthorized Advice,4,low
1,Maltese,Violence,4,low
1,Maori,Controlled/Regulated Substances,4,low
1,Maori,Copyright/Trademark/Plagiarism,4,low
1,Maori,Criminal Planning/Confessions,4,low
1,Maori,Fraud/Deception,4,low
1,Maori,Guns and Illegal Weapons,4,low
1,Maori,Harassment,4,low
1,Maori,Hate/Identity Hate,4,low
1,Maori,High Risk Gov Decision Making,3,low
1,Maori,Illegal Activity,1,low
1,Maori,Malware,2,low
1,Maori,PII/Privacy,4,low
1,Maori,Political/Misinformation/Conspiracy,4,low
1,Maori,Profanity,4,low
1,Maori,Sexual,4,low
1,Maori,Sexual (minor),2,low
1,Maori,Suicide and Self Harm,4,low
1,Maori,Threat,4,low
1,Maori,Unauthorized Advice,3,low
1,Maori,Violence,4,low
1,Marathi,Controlled/Regulated Substances,3,low
1,Marathi,Copyright/Trademark/Plagiarism,3,low
1,Marathi,Criminal Planning/Confessions,3,low
1,Marathi,Fraud/Deception,3,low
1,Marathi,Guns and Illegal Weapons,3,low
1,Marathi,Harassment,3,low
1,Marathi,Hate/Identity Hate,3,low
1,Marathi,High Risk Gov Decision Making,2,low
1,Marathi,Illegal Activity,1,low
1,Marathi,Malware,3,low
1,Marathi,PII/Privacy,3,low
1,Marathi,Political/Misinformation/Conspiracy,3,low
1,Marathi,Profanity,3,low
1,Marathi,Sexual,3,low
1,Marathi,Sexual (minor),2,low
1,Marathi,Suicide and Self Harm,3,low
1,Marathi,Threat,3,low
1,Marathi,Unauthorized Advice,3,low
1,Marathi,Violence,3,low
1,Mongolian,Controlled/Regulated Substances,3,low
1,Mongolian,Copyright/Trademark/Plagiarism,2,low
1,Mongolian,Criminal Planning/Confessions,3,low
1,Mongolian,Fraud/Deception,3,low
1,Mongolian,Guns and Illegal Weapons,3,low
1,Mongolian,Harassment,3,low
1,Mongolian,Hate/Identity Hate,3,low
1,Mongolian,High Risk Gov Decision Making,2,low
1,Mongolian,Illegal Activity,1,low
1,Mongolian,Malware,2,low
1,Mongolian,PII/Privacy,3,low
1,Mongolian,Political/Misinformation/Conspiracy,3,low
1,Mongolian,Profanity,3,low
1,Mongolian,Sexual,3,low
1,Mongolian,Sexual (minor),2,low
1,Mongolian,Suicide and Self Harm,3,low
1,Mongolian,Threat,1,low
1,Mongolian,Unauthorized Advice,3,low
1,Mongolian,Violence,3,low
1,Nepali,Controlled/Regulated Substances,4,low
1,Nepali,Copyright/Trademark/Plagiarism,3,low
1,Nepali,Criminal Planning/Confessions,4,low
1,Nepali,Fraud/Deception,3,low
1,Nepali,Guns and Illegal Weapons,3,low
1,Nepali,Harassment,4,low
1,Nepali,Hate/Identity Hate,4,low
1,Nepali,High Risk Gov Decision Making,2,low
1,Nepali,Illegal Activity,1,low
1,Nepali,Malware,3,low
1,Nepali,PII/Privacy,4,low
1,Nepali,Political/Misinformation/Conspiracy,3,low
1,Nepali,Profanity,3,low
1,Nepali,Sexual,3,low
1,Nepali,Sexual (minor),2,low
1,Nepali,Suicide and Self Harm,3,low
1,Nepali,Threat,3,low
1,Nepali,Unauthorized Advice,2,low
1,Nepali,Violence,3,low
1,Northern Sotho,Controlled/Regulated Substances,4,low
1,Northern Sotho,Copyright/Trademark/Plagiarism,4,low
1,Northern Sotho,Criminal Planning/Confessions,4,low
1,Northern Sotho,Fraud/Deception,4,low
1,Northern Sotho,Guns and Illegal Weapons,4,low
1,Northern Sotho,Harassment,4,low
1,Northern Sotho,Hate/Identity Hate,4,low
1,Northern Sotho,High Risk Gov Decision Making,2,low
1,Northern Sotho,Illegal Activity,1,low
1,Northern Sotho,Malware,3,low
1,Northern Sotho,PII/Privacy,4,low
1,Northern Sotho,Political/Misinformation/Conspiracy,4,low
1,Northern Sotho,Profanity,4,low
1,Northern Sotho,Sexual,4,low
1,Northern Sotho,Sexual (minor),3,low
1,Northern Sotho,Suicide and Self Harm,4,low
1,Northern Sotho,Threat,2,low
1,Northern Sotho,Unauthorized Advice,2,low
1,Northern Sotho,Violence,4,low
1,Norwegian,Controlled/Regulated Substances,3,medium
1,Norwegian,Copyright/Trademark/Plagiarism,2,medium
1,Norwegian,Criminal Planning/Confessions,3,medium
1,Norwegian,Fraud/Deception,3,medium
1,Norwegian,Guns and Illegal Weapons,3,medium
1,Norwegian,Harassment,3,medium
1,Norwegian,Hate/Identity Hate,3,medium
1,Norwegian,High Risk Gov Decision Making,2,medium
1,Norwegian,Illegal Activity,1,medium
1,Norwegian,Malware,3,medium
1,Norwegian,PII/Privacy,3,medium
1,Norwegian,Political/Misinformation/Conspiracy,3,medium
1,Norwegian,Profanity,3,medium
1,Norwegian,Sexual,3,medium
1,Norwegian,Sexual (minor),3,medium
1,Norwegian,Suicide and Self Harm,3,medium
1,Norwegian,Threat,3,medium
1,Norwegian,Unauthorized Advice,3,medium
1,Norwegian,Violence,3,medium
1,Nyanja,Controlled/Regulated Substances,4,low
1,Nyanja,Copyright/Trademark/Plagiarism,4,low
1,Nyanja,Criminal Planning/Confessions,4,low
1,Nyanja,Fraud/Deception,4,low
1,Nyanja,Guns and Illegal Weapons,4,low
1,Nyanja,Harassment,4,low
1,Nyanja,Hate/Identity Hate,4,low
1,Nyanja,High Risk Gov Decision Making,2,low
1,Nyanja,Illegal Activity,1,low
1,Nyanja,Malware,2,low
1,Nyanja,PII/Privacy,4,low
1,Nyanja,Political/Misinformation/Conspiracy,4,low
1,Nyanja,Profanity,4,low
1,Nyanja,Sexual,4,low
1,Nyanja,Sexual (minor),3,low
1,Nyanja,Suicide and Self Harm,4,low
1,Nyanja,Threat,2,low
1,Nyanja,Unauthorized Advice,3,low
1,Nyanja,Violence,4,low
1,Occitan,Controlled/Regulated Substances,4,low
1,Occitan,Copyright/Trademark/Plagiarism,4,low
1,Occitan,Criminal Planning/Confessions,4,low
1,Occitan,Fraud/Deception,4,low
1,Occitan,Guns and Illegal Weapons,4,low
1,Occitan,Harassment,4,low
